,TypeName,Inches,Ram,OpSys,Weight,Price,Screen Height,Screen Width,Cpu GHz,Cpu Name,Memory Type,Memory Size,CPU Company,Has GPU
973,Notebook,14.0,8.0,Windows 10,1.95,62870.4,1080,1920,2.3,Intel,SSD,256,Intel,0
974,Gaming,17.3,16.0,Windows 10,2.73,109218.672,1080,1920,2.8,Intel,Both,1280,Intel,1
975,Notebook,15.6,8.0,Windows 10,2.04,52161.12,1080,1920,2.7,Intel,Both,1152,Intel,1
976,Notebook,14.0,4.0,Windows 7,1.7,53386.56,768,1366,2.3,Intel,Hybrid,508,Intel,0
977,2 in 1 Convertible,15.6,16.0,Windows 10,2.3,95850.72,2160,3840,2.7,Intel,Both,2560,Intel,1
978,Notebook,15.6,6.0,Windows 10,2.04,30849.12,768,1366,2.7,Intel,HDD,1024,Intel,0
979,Gaming,17.3,16.0,Windows 10,2.99,93186.72,1080,1920,2.8,Intel,Both,1280,Intel,1
980,2 in 1 Convertible,15.6,12.0,Windows 10,2.19,69210.72,1080,1920,2.7,Intel,SSD,512,Intel,0
981,Notebook,13.3,4.0,Windows 7,1.2,63669.6,1080,1920,2.3,Intel,SSD,128,Intel,0
982,Notebook,15.6,6.0,Windows 10,2.2,29250.72,1080,1920,3.6,AMD,SSD,256,AMD,1
983,Notebook,15.6,4.0,Windows 10,2.3,34578.72,768,1366,2.3,Intel,SSD,256,Intel,0
984,Notebook,14.0,4.0,Windows 10,1.75,48751.2,768,1366,2.3,Intel,HDD,500,Intel,0
985,Notebook,15.6,4.0,Windows 10,2.25,31914.72,768,1366,2.5,Intel,HDD,500,Intel,1
986,Notebook,15.6,8.0,Windows 10,2.04,42943.68,1080,1920,2.5,Intel,HDD,1024,Intel,0
987,Gaming,15.6,8.0,Windows 10,2.5,63349.92,1080,1920,2.8,Intel,Both,1152,Intel,1
988,Notebook,15.6,8.0,Windows 10,2.36,39906.72,768,1366,2.7,Intel,HDD,1024,Intel,1
989,Notebook,14.0,8.0,Windows 10,1.6,59620.32,1080,1920,2.5,Intel,SSD,128,Intel,0
990,Netbook,12.5,8.0,Windows 10,0.97,101658.24,1080,1920,1.2,Intel,SSD,512,Intel,0
991,Notebook,15.6,4.0,Windows 10,2.1,26586.72,1080,1920,2.0,Intel,Both,1152,Intel,1
992,Notebook,15.6,4.0,No OS,1.9,14418.6336,768,1366,1.1,Intel,SSD,128,Intel,0
993,Notebook,15.6,8.0,Windows 10,2.3,71874.72,1080,1920,2.3,Intel,SSD,256,Intel,0
994,2 in 1 Convertible,13.3,8.0,Windows 10,1.68,47365.92,1080,1920,2.5,Intel,SSD,256,Intel,0
995,Notebook,13.3,8.0,Windows 10,1.4,61272.0,1800,3200,2.5,Intel,SSD,256,Intel,0
996,Ultrabook,13.3,8.0,Windows 10,1.11,71874.72,1080,1920,2.7,Intel,SSD,256,Intel,0
997,Notebook,15.6,4.0,Windows 10,2.4,20246.4,768,1366,1.1,Intel,HDD,500,Intel,0
998,Gaming,15.6,16.0,Windows 10,2.5,95850.72,1080,1920,2.8,Intel,Both,1280,Intel,1
999,Ultrabook,14.0,8.0,Windows 10,1.48,111301.92,1080,1920,2.7,Intel,SSD,512,Intel,0
1000,Gaming,15.6,8.0,Windows 10,2.7,67132.8,1080,1920,2.8,Intel,Both,1152,Intel,1
1001,Notebook,13.3,8.0,Windows 10,1.34,63349.92,1080,1920,2.5,Intel,SSD,256,Intel,0
1002,Notebook,15.6,4.0,Windows 10,2.18,29144.16,768,1366,2.4,Intel,SSD,128,Intel,0
1003,Notebook,14.0,4.0,Windows 10,1.64,41505.12,768,1366,2.5,Intel,HDD,500,Intel,0
1004,Notebook,13.3,4.0,Windows 10,1.2,63669.6,1080,1920,2.3,Intel,SSD,128,Intel,0
1005,Notebook,14.0,4.0,Windows 10,1.48,58607.46719999999,768,1366,2.4,Intel,SSD,256,Intel,0
1006,Notebook,14.0,4.0,Windows 10,1.95,64202.4,1080,1920,2.5,Intel,SSD,256,Intel,0
1007,Ultrabook,14.0,8.0,Windows 7,1.43,77202.72,1080,1920,2.6,Intel,SSD,256,Intel,0
1008,Notebook,14.0,8.0,Windows 10,1.64,55904.5728,1080,1920,2.5,Intel,SSD,256,Intel,1
1009,Notebook,14.0,4.0,Windows 10,1.64,36443.52,768,1366,2.4,Intel,HDD,500,Intel,0
1010,Gaming,15.6,8.0,Windows 10,2.65,50562.72,1080,1920,2.5,Intel,Hybrid,1024,Intel,1
1011,Ultrabook,12.5,4.0,Windows 10,1.26,81997.92,1080,1920,2.5,Intel,HDD,500,Intel,0
1012,Notebook,14.0,4.0,Windows 10,1.48,84715.2,1080,1920,2.5,Intel,SSD,256,Intel,0
1013,Ultrabook,14.0,8.0,Windows 10,1.54,100550.5488,1080,1920,2.5,Intel,SSD,256,Intel,0
1014,Notebook,13.3,4.0,Windows 10,1.49,42624.0,768,1366,2.4,Intel,HDD,500,Intel,0
1015,Notebook,13.3,8.0,Windows 10,1.5,64468.8,768,1366,2.3,Intel,SSD,256,Intel,0
1016,Notebook,15.6,4.0,Windows 10,2.04,41025.0672,768,1366,2.4,Intel,SSD,256,Intel,0
1017,Notebook,17.3,16.0,Windows 7,2.4,158135.04,2160,3840,2.7,Intel,SSD,512,Intel,1
1018,Notebook,14.0,8.0,Windows 10,1.47,79387.2,1080,1920,2.3,Intel,SSD,256,Intel,0
1019,Notebook,14.0,8.0,Windows 10,1.43,118761.12,1080,1920,2.5,Intel,SSD,256,Intel,0
1020,2 in 1 Convertible,15.6,4.0,Windows 10,2.08,42410.3472,1080,1920,2.3,Intel,HDD,1024,Intel,0
1021,Ultrabook,13.3,8.0,Windows 10,1.2,84715.2,1080,1920,2.3,Intel,SSD,256,Intel,0
1022,Notebook,13.3,8.0,Windows 10,1.11,61218.72,1080,1920,2.5,Intel,SSD,256,Intel,0
1023,Notebook,14.0,8.0,Windows 10,1.64,63159.7104,1080,1920,2.7,Intel,SSD,256,Intel,1
1024,Notebook,15.6,8.0,Windows 10,2.09,55754.3232,1080,1920,2.4,Intel,HDD,500,Intel,0
1025,Ultrabook,12.5,4.0,Windows 10,1.26,83063.52,768,1366,2.5,Intel,SSD,256,Intel,0
1026,Notebook,14.0,4.0,Windows 10,2.31,63349.92,768,1366,2.5,Intel,HDD,500,Intel,0
1027,Notebook,14.0,4.0,Windows 10,1.95,56476.8,768,1366,2.5,Intel,HDD,500,Intel,0
1028,Ultrabook,13.3,8.0,Windows 10,1.29,86526.72,1800,3200,2.5,Intel,SSD,256,Intel,0
1029,Notebook,17.3,8.0,Windows 10,2.63,57542.4,1080,1920,2.5,Intel,SSD,256,Intel,1
1030,Notebook,14.0,4.0,Windows 10,1.64,51841.44,768,1366,2.5,Intel,SSD,256,Intel,0
1031,Notebook,15.6,6.0,Windows 10,2.1,21791.52,768,1366,3.0,AMD,HDD,1024,AMD,1
1032,Gaming,17.3,8.0,Windows 10,2.7,63499.10399999999,1080,1920,2.8,Intel,Both,1152,Intel,1
1033,Notebook,14.0,8.0,Windows 7,1.95,63669.6,1080,1920,2.3,Intel,SSD,256,Intel,0
1034,Notebook,15.6,8.0,Windows 10,1.84,65480.5872,1080,1920,2.5,Intel,SSD,256,Intel,0
1035,Ultrabook,12.5,8.0,Windows 10,1.26,71874.72,1080,1920,2.5,Intel,SSD,256,Intel,0
1036,Notebook,15.6,4.0,Windows 10,2.04,39533.76,768,1366,2.5,Intel,HDD,500,Intel,0
1037,Ultrabook,14.0,8.0,Windows 10,1.47,91908.0,1080,1920,2.6,Intel,SSD,256,Intel,0
1038,Notebook,15.6,8.0,Windows 7,2.09,56633.976,1080,1920,2.4,Intel,SSD,256,Intel,0
1039,Notebook,14.0,8.0,Windows 10,1.64,53839.9728,1080,1920,2.5,Intel,SSD,256,Intel,0
1040,2 in 1 Convertible,15.6,4.0,Windows 10,1.8,45128.16,1080,1920,2.5,Intel,SSD,256,Intel,0
1041,Notebook,14.0,2.0,Windows 10,1.45,11231.424,768,1366,1.44,Intel,Flash Storage,32,Intel,0
1042,Notebook,15.6,16.0,Windows 10,2.4,75924.0,1080,1920,2.5,Intel,SSD,256,Intel,1
1043,Notebook,15.6,8.0,Windows 10,2.3,55922.688,1080,1920,2.3,Intel,SSD,256,Intel,0
1044,Notebook,14.0,4.0,Windows 10,1.54,53280.0,1080,1920,2.3,Intel,HDD,500,Intel,0
1045,Notebook,15.6,8.0,Windows 10,1.84,112065.9552,1080,1920,2.4,Intel,Both,756,Intel,0
1046,Notebook,14.0,8.0,Windows 7,1.43,78268.31999999999,1080,1920,2.3,Intel,SSD,256,Intel,0
1047,Gaming,17.3,16.0,Windows 10,3.78,82351.6992,1080,1920,2.7,Intel,Both,1280,Intel,1
1048,Gaming,17.3,16.0,Windows 10,4.6,122010.66719999998,1080,1920,2.6,Intel,Both,1152,Intel,1
1049,Netbook,11.6,4.0,Chrome OS,1.2,15339.311999999998,768,1366,1.6,Intel,Flash Storage,16,Intel,0
1050,Notebook,14.0,16.0,Windows 7,1.1,139593.6,1440,2560,2.6,Intel,SSD,256,Intel,0
1051,Notebook,15.6,8.0,Windows 10,1.91,52161.12,1080,1920,2.7,Intel,HDD,1024,Intel,1
1052,2 in 1 Convertible,15.6,8.0,Windows 10,2.3,58288.32,1080,1920,2.7,Intel,SSD,256,Intel,0
1053,Notebook,15.6,4.0,Windows 10,2.04,52161.12,768,1366,2.5,Intel,SSD,256,Intel,0
1054,Ultrabook,13.3,16.0,Windows 10,1.2,120093.12,1800,3200,2.7,Intel,SSD,1024,Intel,0
1055,Notebook,15.6,4.0,Windows 10,2.31,37570.392,768,1366,2.3,Intel,HDD,500,Intel,0
1056,Notebook,15.6,4.0,No OS,1.96,26586.72,768,1366,2.5,Intel,HDD,500,Intel,0
1057,Notebook,15.6,8.0,Windows 10,2.4,23922.72,768,1366,2.2,AMD,HDD,1024,AMD,1
1058,2 in 1 Convertible,13.3,12.0,Windows 10,1.6,69210.72,1080,1920,2.7,Intel,SSD,256,Intel,0
1059,Gaming,15.6,16.0,Windows 10,2.94,96916.32,1080,1920,2.6,Intel,Both,1280,Intel,1
1060,Notebook,15.6,8.0,Windows 10,2.04,57009.6,1080,1920,2.7,Intel,SSD,256,Intel,0
1061,Gaming,17.3,16.0,No OS,4.0,53173.44,1080,1920,2.6,Intel,HDD,1024,Intel,1
1062,Notebook,15.6,4.0,Windows 10,2.25,29783.52,1080,1920,2.5,Intel,HDD,1024,Intel,0
1063,Notebook,15.6,16.0,Windows 10,2.32,52746.6672,1080,1920,2.7,Intel,HDD,2048,Intel,1
1064,Gaming,15.6,16.0,Windows 10,1.8,102777.12,1080,1920,2.6,Intel,Both,1280,Intel,1
1065,Ultrabook,13.3,8.0,Windows 10,1.29,77682.23999999999,1080,1920,2.7,Intel,SSD,256,Intel,0
1066,Gaming,17.3,64.0,Windows 10,3.58,211788.0,1080,1920,2.7,Intel,SSD,1024,Intel,1
1067,2 in 1 Convertible,13.3,8.0,Windows 10,1.62,42517.9728,1080,1920,2.5,Intel,SSD,256,Intel,0
1068,Gaming,15.6,16.0,Windows 10,3.21,70809.12,2160,3840,2.6,Intel,Both,1280,Intel,1
1069,Ultrabook,12.0,8.0,Mac OS X,0.92,69264.0,1440,2304,1.1,Intel,Flash Storage,256,Intel,0
1070,Notebook,15.6,4.0,Windows 10,2.06,25679.8944,768,1366,2.3,Intel,HDD,500,Intel,0
1071,Notebook,15.6,4.0,Windows 10,2.31,63882.72,768,1366,2.3,Intel,HDD,500,Intel,0
1072,Ultrabook,12.5,8.0,Windows 7,1.26,63882.72,1080,1920,2.3,Intel,SSD,256,Intel,0
1073,Notebook,13.3,8.0,Windows 10,1.49,58075.2,1080,1920,2.7,Intel,SSD,256,Intel,0
1074,Ultrabook,12.5,8.0,Windows 10,1.3,91294.7472,1080,1920,2.5,Intel,SSD,256,Intel,0
1075,Notebook,17.3,8.0,Windows 10,3.0,35111.52,900,1600,2.3,Intel,HDD,1024,Intel,1
1076,Notebook,15.6,4.0,Windows 10,2.3,52054.56,1080,1920,2.3,Intel,HDD,1024,Intel,1
1077,Gaming,17.3,16.0,Windows 10,3.78,133146.72,1080,1920,2.8,Intel,Both,1280,Intel,1
1078,Notebook,15.6,4.0,Windows 10,2.1,28771.2,768,1366,2.3,Intel,HDD,500,Intel,0
1079,Notebook,15.6,4.0,Windows 7,2.31,50083.2,1080,1920,2.3,Intel,HDD,500,Intel,0
1080,Ultrabook,12.5,8.0,Windows 10,0.99,74538.72,1440,2560,1.2,Intel,SSD,512,Intel,0
1081,Gaming,17.3,32.0,Windows 10,4.6,172627.19999999998,1080,1920,2.7,Intel,Both,1536,Intel,1
1082,2 in 1 Convertible,10.1,4.0,Windows 10,0.69,34433.2656,1200,1920,1.44,Intel,Flash Storage,64,Intel,0
1083,Ultrabook,13.3,16.0,Windows 10,1.3,109170.72,2160,3840,2.7,Intel,SSD,512,Intel,0
1084,Notebook,15.6,8.0,Windows 10,2.18,39960.0,1080,1920,2.5,Intel,SSD,256,Intel,0
1085,Notebook,14.0,4.0,Windows 7,1.54,54931.14719999999,1080,1920,2.3,Intel,HDD,500,Intel,0
1086,Workstation,15.6,8.0,Windows 7,1.9,79653.59999999999,1080,1920,2.5,Intel,SSD,256,Intel,1
1087,Notebook,14.0,8.0,Windows 7,1.7,63882.72,1080,1920,2.3,Intel,SSD,180,Intel,0
1088,Notebook,13.3,4.0,Chrome OS,1.29,32767.2,1800,3200,1.5,Intel,Flash Storage,32,Intel,0
1089,Notebook,15.6,4.0,Windows 10,2.4,20619.36,768,1366,2.2,AMD,HDD,500,AMD,1
1090,Notebook,15.6,4.0,Linux,2.2,20965.1472,768,1366,1.6,Intel,HDD,500,Intel,0
1091,Notebook,15.6,4.0,No OS,1.86,18434.3472,768,1366,2.0,Intel,HDD,1024,Intel,0
1092,Gaming,17.3,8.0,Windows 10,2.7,85194.72,1080,1920,2.8,Intel,Both,1280,Intel,1
1093,Ultrabook,13.3,4.0,Windows 10,1.4,43601.688,1080,1920,1.6,Intel,SSD,256,Intel,1
1094,Netbook,12.5,4.0,Windows 7,2.4,85194.72,768,1366,2.3,Intel,SSD,128,Intel,0
1095,Notebook,15.6,8.0,Windows 10,2.4,42570.72,1080,1920,2.5,Intel,Both,1280,Intel,1
1096,Notebook,15.6,8.0,Windows 10,2.36,34035.264,1080,1920,2.5,Intel,HDD,1024,Intel,1
1097,Gaming,17.3,8.0,Windows 10,2.6,85194.72,1080,1920,2.6,Intel,SSD,256,Intel,1
1098,Notebook,15.6,4.0,Windows 10,1.96,26640.0,768,1366,1.6,Intel,HDD,1024,Intel,0
1099,Gaming,17.3,16.0,Windows 10,4.3,122490.72,1080,1920,2.6,Intel,Both,1152,Intel,1
1100,Ultrabook,12.5,4.0,Windows 7,1.5,60480.792,768,1366,2.3,Intel,HDD,500,Intel,0
1101,Ultrabook,12.5,4.0,Windows 7,1.5,62176.1616,768,1366,2.3,Intel,SSD,128,Intel,0
1102,Notebook,15.6,4.0,Chrome OS,2.2,11135.52,768,1366,1.5,Intel,SSD,16,Intel,0
1103,Workstation,17.3,8.0,Windows 7,3.0,154458.72,1080,1920,2.6,Intel,HDD,1024,Intel,1
1104,Gaming,15.6,16.0,Windows 10,2.4,63882.72,1080,1920,2.8,Intel,SSD,512,Intel,1
1105,Ultrabook,12.5,8.0,Windows 7,1.5,75289.968,768,1366,2.3,Intel,SSD,256,Intel,0
1106,Gaming,17.3,8.0,Windows 10,2.9,80516.20319999999,1080,1920,2.6,Intel,Both,1152,Intel,1
1107,2 in 1 Convertible,15.6,4.0,Windows 10,2.1,46193.76,1080,1920,2.3,Intel,SSD,256,Intel,0
1108,Notebook,15.6,4.0,Windows 10,2.1,21205.44,1080,1920,2.5,AMD,HDD,1024,AMD,1
1109,Gaming,15.6,16.0,Windows 10,2.59,71341.92,1080,1920,2.6,Intel,Both,1152,Intel,1
1110,Notebook,13.3,8.0,Windows 10,1.16,90522.72,1800,3200,1.1,Intel,SSD,256,Intel,0
1111,Notebook,15.6,4.0,Windows 7,2.24,40980.312,768,1366,2.3,Intel,HDD,500,Intel,1
1112,Notebook,15.6,4.0,Windows 10,2.1,22857.12,768,1366,2.0,Intel,SSD,128,Intel,0
1113,Ultrabook,13.3,8.0,Windows 10,1.16,104908.32,1080,1920,2.5,Intel,SSD,512,Intel,0
1114,2 in 1 Convertible,10.1,4.0,Android,0.69,29250.72,1200,1920,1.44,Intel,Flash Storage,64,Intel,0
1115,Ultrabook,13.3,8.0,Windows 10,1.23,73473.12,1080,1920,2.4,Intel,SSD,256,Intel,0
1116,Gaming,17.3,16.0,Windows 10,4.6,146519.46719999998,1080,1920,2.7,Intel,Both,1280,Intel,1
1117,Ultrabook,12.5,8.0,Windows 10,1.25,54825.12,2160,3840,2.5,Intel,SSD,256,Intel,0
1118,Ultrabook,13.3,16.0,Windows 10,1.05,118601.28,1080,1920,2.7,Intel,SSD,512,Intel,0
1119,Gaming,17.3,8.0,Windows 10,3.52,69929.4672,1080,1920,2.6,Intel,Both,1152,Intel,1
1120,Notebook,13.3,4.0,Windows 10,1.35,10442.88,1080,1920,1.44,Intel,Flash Storage,32,Intel,0
1121,Notebook,13.3,8.0,Windows 10,1.16,90043.2,1080,1920,2.3,Intel,SSD,256,Intel,0
1122,Notebook,14.0,8.0,Windows 7,1.43,80612.64,1080,1920,2.3,Intel,SSD,256,Intel,0
1123,Notebook,15.6,4.0,Linux,2.09,27899.0064,768,1366,2.3,Intel,HDD,500,Intel,0
1124,Notebook,15.6,4.0,Windows 10,2.0,23176.8,768,1366,2.4,Intel,HDD,1024,Intel,0
1125,2 in 1 Convertible,14.0,8.0,Windows 10,1.8,88924.31999999999,1080,1920,2.5,Intel,SSD,256,Intel,0
1126,2 in 1 Convertible,10.1,4.0,Windows 10,0.69,25521.12,1200,1920,1.44,Intel,Flash Storage,64,Intel,0
1127,Ultrabook,12.5,8.0,Windows 7,1.26,100965.6,768,1366,2.4,Intel,SSD,256,Intel,0
1128,Gaming,15.6,8.0,No OS,2.4,52693.92,1080,1920,2.5,Intel,Both,1152,Intel,1
1129,Gaming,17.3,8.0,Windows 10,3.35,60153.12,1080,1920,2.3,Intel,Both,1152,Intel,1
1130,Notebook,15.6,8.0,Windows 10,2.04,33513.119999999995,768,1366,2.7,Intel,HDD,2048,Intel,0
1131,2 in 1 Convertible,14.0,8.0,Windows 7,1.8,109244.2464,1080,1920,2.6,Intel,SSD,512,Intel,1
1132,Notebook,14.0,4.0,Windows 10,1.5,14811.84,768,1366,1.1,Intel,Flash Storage,32,Intel,0
1133,Ultrabook,15.6,8.0,Windows 10,1.84,40066.56,1080,1920,2.7,Intel,SSD,256,Intel,0
1134,Notebook,15.6,4.0,Windows 10,2.23,32820.48,1080,1920,2.5,Intel,HDD,1024,Intel,1
1135,Notebook,15.6,16.0,Windows 10,2.5,58554.72,1080,1920,2.5,Intel,Hybrid,1024,Intel,1
1136,Workstation,17.3,8.0,Windows 7,3.0,210424.032,1080,1920,2.6,Intel,SSD,256,Intel,1
1137,Notebook,15.6,8.0,Windows 10,2.5,41771.52,768,1366,2.5,Intel,HDD,1024,Intel,1
1138,Gaming,17.3,16.0,Windows 10,3.78,127818.72,1080,1920,2.7,Intel,Both,1280,Intel,1
1139,Ultrabook,15.6,8.0,Windows 7,1.88,115709.2416,1080,1920,2.5,Intel,SSD,256,Intel,0
1140,2 in 1 Convertible,14.0,16.0,Windows 10,2.8,130003.2,1440,2560,2.6,Intel,SSD,512,Intel,0
1141,Gaming,15.6,8.0,Windows 10,2.4,60888.384,1080,1920,2.8,Intel,Both,1152,Intel,1
1142,2 in 1 Convertible,13.3,8.0,Windows 10,1.48,86793.12,1080,1920,2.4,Intel,SSD,256,Intel,0
1143,Workstation,15.6,8.0,Windows 7,2.59,118761.12,1080,1920,2.6,Intel,SSD,256,Intel,1
1144,2 in 1 Convertible,13.3,8.0,Windows 10,1.48,95850.72,1440,2560,2.6,Intel,SSD,256,Intel,0
1145,Workstation,15.6,8.0,Windows 7,2.0,101178.72,1080,1920,2.6,Intel,SSD,256,Intel,1
1146,Ultrabook,12.5,8.0,Windows 7,1.26,122381.49599999998,1080,1920,2.5,Intel,SSD,256,Intel,0
1147,Notebook,15.6,8.0,Windows 10,2.18,53807.472,1080,1920,2.7,Intel,SSD,256,Intel,1
1148,Notebook,15.6,8.0,Windows 7,1.88,84129.12,1080,1920,2.3,Intel,SSD,256,Intel,0
1149,2 in 1 Convertible,14.0,8.0,Windows 10,1.27,124621.92,1440,2560,2.5,Intel,SSD,256,Intel,0
1150,Notebook,15.6,4.0,No OS,1.9,18061.92,768,1366,2.0,Intel,HDD,1024,Intel,0
1151,Notebook,15.6,4.0,Windows 10,1.86,15824.16,768,1366,1.8,AMD,HDD,500,AMD,1
1152,Notebook,15.6,8.0,No OS,2.32,31914.72,1080,1920,2.3,Intel,HDD,1024,Intel,1
1153,Gaming,15.6,8.0,Windows 10,2.62,63882.72,1080,1920,2.8,Intel,HDD,1024,Intel,1
1154,Notebook,15.6,8.0,Windows 10,2.04,119916.2304,2160,3840,2.3,Intel,SSD,256,Intel,1
1155,Notebook,15.6,4.0,Windows 10,1.91,25515.2592,1080,1920,2.5,AMD,SSD,256,AMD,1
1156,Gaming,17.3,16.0,Windows 10,2.7,79536.38399999999,1080,1920,2.8,Intel,Both,1280,Intel,1
1157,Ultrabook,14.0,12.0,Windows 7,1.4,122490.72,1080,1920,2.6,Intel,SSD,512,Intel,0
1158,Notebook,15.6,8.0,Windows 10,2.5,42010.7472,1080,1920,2.3,Intel,Hybrid,1024,Intel,1
1159,2 in 1 Convertible,13.3,8.0,Windows 10,1.48,108744.48,1440,2560,2.6,Intel,SSD,512,Intel,0
1160,Ultrabook,14.0,8.0,Windows 7,1.7,79866.72,1080,1920,2.6,Intel,SSD,256,Intel,0
1161,Gaming,14.0,16.0,Windows 10,1.7,94252.32,1080,1920,2.6,Intel,Both,1280,Intel,1
1162,Gaming,15.6,8.0,Windows 10,2.62,47898.72,1080,1920,2.8,Intel,HDD,1024,Intel,1
1163,Notebook,15.6,8.0,Windows 10,2.2,24455.52,768,1366,2.0,Intel,HDD,1024,Intel,0
1164,Notebook,15.6,4.0,No OS,2.1,25414.0272,768,1366,2.3,Intel,HDD,500,Intel,0
1165,Gaming,15.6,8.0,Windows 10,2.62,79813.44,2160,3840,2.8,Intel,Both,1152,Intel,1
1166,Notebook,15.6,8.0,Windows 10,1.95,74059.2,1080,1920,2.5,Intel,SSD,256,Intel,0
1167,Notebook,15.6,4.0,Windows 10,2.2,24935.04,1080,1920,2.0,Intel,HDD,1024,Intel,1
1168,Notebook,14.0,2.0,Windows 10,1.44,13266.72,768,1366,1.6,Intel,Flash Storage,32,Intel,0
1169,Gaming,15.6,8.0,Windows 10,2.2,44701.92,1080,1920,2.7,Intel,HDD,1024,Intel,1
1170,Notebook,15.6,8.0,Windows 10,1.96,36177.12,1080,1920,2.5,Intel,SSD,256,Intel,0
1171,Notebook,15.6,16.0,Windows 10,2.1,61751.52,1080,1920,1.8,Intel,SSD,512,Intel,0
1172,Notebook,15.6,4.0,Windows 10,2.2,19660.32,768,1366,1.6,Intel,HDD,500,Intel,0
1173,Notebook,15.6,4.0,No OS,2.1,21205.44,768,1366,2.3,Intel,HDD,500,Intel,0
1174,Notebook,15.6,8.0,No OS,2.2,37775.52,1080,1920,2.7,Intel,HDD,1024,Intel,1
1175,Notebook,14.0,4.0,Windows 10,2.0,40972.32,1080,1920,2.4,Intel,SSD,256,Intel,0
1176,Notebook,15.6,4.0,Windows 7,2.32,43956.0,1080,1920,2.5,Intel,Hybrid,1024,Intel,0
1177,Gaming,15.6,16.0,Windows 10,3.31,69530.4,1080,1920,2.6,Intel,SSD,512,Intel,1
1178,Gaming,15.6,16.0,Windows 10,1.91,114731.5536,1080,1920,2.6,Intel,Both,1152,Intel,1
1179,Notebook,15.6,4.0,Windows 10,2.07,34632.0,768,1366,2.3,Intel,HDD,500,Intel,0
1180,2 in 1 Convertible,14.0,8.0,Windows 10,1.36,87219.36,1440,2560,2.3,Intel,SSD,256,Intel,0
1181,Ultrabook,15.6,6.0,Windows 10,1.54,44275.68,1080,1920,2.7,Intel,SSD,256,Intel,1
1182,Notebook,15.6,8.0,Linux,1.98,47686.1328,1080,1920,2.7,Intel,SSD,256,Intel,1
1183,Notebook,15.6,4.0,Windows 10,2.1,17742.239999999998,768,1366,2.0,Intel,HDD,500,Intel,0
1184,Notebook,15.6,6.0,Windows 10,2.18,42570.72,1080,1920,2.6,Intel,HDD,1024,Intel,1
1185,Gaming,15.6,8.0,Windows 10,2.591,48431.52,1080,1920,2.6,Intel,Both,1280,Intel,1
1186,2 in 1 Convertible,15.6,16.0,Windows 10,2.09,62817.12,1080,1920,2.7,Intel,SSD,512,Intel,0
1187,Notebook,15.6,4.0,Windows 10,2.23,36816.48,1080,1920,2.5,Intel,SSD,256,Intel,1
1188,Ultrabook,13.3,8.0,Linux,1.23,58554.72,1800,3200,2.4,Intel,SSD,256,Intel,0
1189,Gaming,17.3,16.0,Windows 10,4.2,138474.72,1080,1920,2.8,Intel,Both,1280,Intel,1
1190,Gaming,15.6,8.0,Windows 10,2.4,43636.32,1080,1920,2.5,Intel,HDD,1024,Intel,1
1191,2 in 1 Convertible,12.3,4.0,Chrome OS,1.15,35111.52,1600,2400,2.0,Other,Flash Storage,32,Other,0
1192,Notebook,15.6,4.0,Windows 10,1.86,25840.8,768,1366,2.5,Intel,HDD,500,Intel,0
1193,Ultrabook,12.0,8.0,Mac OS X,0.92,61964.64,1440,2304,1.1,Intel,Flash Storage,256,Intel,0
1194,2 in 1 Convertible,13.3,8.0,Windows 10,1.6,63882.72,1080,1920,2.5,Intel,SSD,256,Intel,0
1195,Notebook,15.6,12.0,Windows 10,2.21,70702.56,1080,1920,2.8,Intel,Both,1152,Intel,1
1196,Notebook,15.6,4.0,No OS,1.9,19607.04,768,1366,2.0,Intel,HDD,1024,Intel,1
1197,Gaming,17.3,16.0,Windows 10,4.3,114552.0,1080,1920,2.6,Intel,Both,1536,Intel,1
1198,Notebook,15.6,4.0,Linux,2.1,14492.16,768,1366,2.0,Intel,HDD,1024,Intel,0
1199,Gaming,17.3,16.0,Windows 10,2.43,109165.392,1080,1920,2.8,Intel,Both,1280,Intel,1
1200,Notebook,15.6,4.0,Windows 10,2.3,26586.72,768,1366,2.0,Intel,SSD,128,Intel,1
1201,Notebook,15.6,8.0,No OS,2.2,33513.119999999995,768,1366,2.5,Intel,HDD,500,Intel,1
1202,2 in 1 Convertible,15.6,16.0,Windows 10,2.0,68464.8,1080,1920,1.8,Intel,SSD,512,Intel,0
1203,Ultrabook,13.3,16.0,Windows 10,1.2,142790.4,1800,3200,2.7,Intel,SSD,512,Intel,0
1204,Gaming,15.6,8.0,Windows 10,2.2,62284.32,1080,1920,2.6,Intel,HDD,1024,Intel,1
1205,Notebook,15.6,8.0,Windows 10,2.36,47365.92,1080,1920,2.5,Intel,SSD,256,Intel,1
1206,Notebook,15.6,8.0,Windows 10,1.91,30849.12,768,1366,2.5,Intel,SSD,256,Intel,0
1207,Notebook,15.6,4.0,Windows 10,2.2,15930.72,768,1366,2.2,AMD,HDD,500,AMD,1
1208,Notebook,17.3,8.0,Windows 10,3.3,33513.119999999995,900,1600,2.0,Intel,HDD,1024,Intel,1
1209,Gaming,15.6,16.0,Windows 10,2.2,130482.72,1080,1920,2.8,Intel,Both,1280,Intel,1
1210,Ultrabook,12.0,8.0,Mac OS X,0.92,68145.12,1440,2304,1.2,Intel,Flash Storage,512,Intel,0
1211,Notebook,15.6,16.0,Windows 10,2.2,93186.72,1080,1920,2.8,Intel,Both,1152,Intel,1
