season,year,month,hour,holiday,workingday,weather,temp,feel_temp,humidity,windspeed,count
Summer,2011,January,4,No,Tuesday,Clear Skies,5.74,6.0600000000000005,0.5,16.997899999999998,4
Summer,2011,January,5,No,Tuesday,Clear Skies,5.74,6.0600000000000005,0.5,19.999499999999998,3
Summer,2011,January,6,No,Tuesday,Clear Skies,4.92,7.575,0.54,8.9981,28
Summer,2011,January,7,No,Tuesday,Clear Skies,4.92,7.575,0.54,8.9981,72
Summer,2011,January,8,No,Tuesday,Clear Skies,5.74,6.819999999999999,0.5,12.998,202
Summer,2011,January,9,No,Tuesday,Clear Skies,5.74,6.0600000000000005,0.5,22.0028,139
Summer,2011,January,10,No,Tuesday,Precipitation with Clouds,6.5600000000000005,6.819999999999999,0.5,23.9994,38
Summer,2011,January,11,No,Tuesday,Precipitation with Clouds,8.200000000000001,8.334999999999999,0.44,30.002599999999997,37
Summer,2011,January,12,No,Tuesday,Clear Skies,8.200000000000001,8.334999999999999,0.44,27.999299999999998,52
Summer,2011,January,13,No,Tuesday,Clear Skies,9.02,9.85,0.41,30.002599999999997,83
Summer,2011,January,14,No,Tuesday,Clear Skies,9.02,9.85,0.41,26.0027,42
Summer,2011,January,15,No,Tuesday,Clear Skies,9.84,10.605,0.38,19.999499999999998,60
Summer,2011,January,16,No,Tuesday,Clear Skies,9.84,10.605,0.38,23.9994,78
Summer,2011,January,17,No,Tuesday,Clear Skies,8.200000000000001,9.09,0.4,19.0012,162
Summer,2011,January,18,No,Tuesday,Clear Skies,8.200000000000001,9.09,0.4,22.0028,144
Summer,2011,January,19,No,Tuesday,Clear Skies,6.5600000000000005,7.575,0.47,16.997899999999998,99
Summer,2011,January,20,No,Tuesday,Clear Skies,6.5600000000000005,7.575,0.47,15.001299999999999,64
Summer,2011,January,21,No,Tuesday,Clear Skies,5.74,6.0600000000000005,0.46,19.999499999999998,40
Summer,2011,January,22,No,Tuesday,Clear Skies,5.74,6.0600000000000005,0.46,22.0028,30
Summer,2011,January,23,No,Tuesday,Clear Skies,4.92,6.819999999999999,0.5,12.998,15
Summer,2011,January,0,No,Tuesday,Clear Skies,4.92,6.819999999999999,0.5,12.998,14
Summer,2011,January,1,No,Tuesday,Clear Skies,4.1000000000000005,6.0600000000000005,0.54,11.0014,5
Summer,2011,January,2,No,Tuesday,Clear Skies,4.1000000000000005,6.0600000000000005,0.54,8.9981,1
Summer,2011,January,3,No,Tuesday,Clear Skies,4.1000000000000005,6.819999999999999,0.54,7.0015,1
Summer,2011,January,5,No,Tuesday,Clear Skies,4.1000000000000005,6.819999999999999,0.54,6.0032,8
Summer,2011,January,6,No,Tuesday,Clear Skies,4.1000000000000005,9.09,0.54,0.0,17
Summer,2011,January,7,No,Tuesday,Clear Skies,4.1000000000000005,6.0600000000000005,0.74,11.0014,70
Summer,2011,January,8,No,Tuesday,Clear Skies,4.92,8.334999999999999,0.68,0.0,158
Summer,2011,January,9,No,Tuesday,Clear Skies,5.74,7.575,0.69,8.9981,117
Summer,2011,January,10,No,Tuesday,Clear Skies,7.38,9.09,0.55,12.998,44
Summer,2011,January,11,No,Tuesday,Clear Skies,7.38,8.334999999999999,0.51,19.0012,53
Summer,2011,January,12,No,Tuesday,Clear Skies,8.200000000000001,9.85,0.44,16.997899999999998,61
Summer,2011,January,13,No,Tuesday,Clear Skies,9.02,9.85,0.37,26.0027,77
Summer,2011,January,14,No,Tuesday,Clear Skies,9.02,10.605,0.41,19.0012,64
Summer,2011,January,15,No,Tuesday,Clear Skies,9.84,12.120000000000001,0.38,11.0014,68
Summer,2011,January,16,No,Tuesday,Clear Skies,9.02,12.120000000000001,0.41,7.0015,90
Summer,2011,January,17,No,Tuesday,Clear Skies,9.02,11.365,0.41,11.0014,159
Summer,2011,January,18,No,Tuesday,Clear Skies,8.200000000000001,12.879999999999999,0.47,0.0,139
Summer,2011,January,19,No,Tuesday,Clear Skies,6.5600000000000005,9.85,0.59,6.0032,92
Summer,2011,January,20,No,Tuesday,Clear Skies,7.38,12.120000000000001,0.59,0.0,68
Summer,2011,January,21,No,Tuesday,Clear Skies,6.5600000000000005,11.365,0.69,0.0,52
Summer,2011,January,22,No,Tuesday,Precipitation with Clouds,6.5600000000000005,11.365,0.69,0.0,36
Summer,2011,January,23,No,Tuesday,Precipitation with Clouds,7.38,12.120000000000001,0.55,0.0,27
Summer,2011,January,0,No,Monday,Clear Skies,7.38,12.120000000000001,0.55,0.0,28
Summer,2011,January,1,No,Monday,Precipitation with Clouds,6.5600000000000005,9.85,0.59,6.0032,20
Summer,2011,January,2,No,Monday,Precipitation with Clouds,6.5600000000000005,9.85,0.59,6.0032,12
Summer,2011,January,3,No,Monday,Precipitation with Clouds,6.5600000000000005,11.365,0.59,0.0,8
Summer,2011,January,4,No,Monday,Precipitation with Clouds,6.5600000000000005,11.365,0.59,0.0,5
Summer,2011,January,5,No,Monday,Clear Skies,6.5600000000000005,11.365,0.59,0.0,1
Summer,2011,January,6,No,Monday,Clear Skies,5.74,8.334999999999999,0.63,7.0015,3
Summer,2011,January,7,No,Monday,Clear Skies,5.74,10.605,0.63,0.0,10
Summer,2011,January,8,No,Monday,Clear Skies,5.74,7.575,0.63,8.9981,23
Summer,2011,January,9,No,Monday,Clear Skies,6.5600000000000005,9.09,0.64,8.9981,33
Summer,2011,January,10,No,Monday,Clear Skies,7.38,9.85,0.59,11.0014,59
Summer,2011,January,11,No,Monday,Clear Skies,8.200000000000001,9.85,0.55,15.001299999999999,72
Summer,2011,January,12,No,Monday,Clear Skies,9.84,11.365,0.48,15.001299999999999,89
Summer,2011,January,13,No,Monday,Clear Skies,11.48,12.879999999999999,0.38,19.999499999999998,101
Summer,2011,January,14,No,Monday,Clear Skies,12.299999999999999,14.395,0.39,19.0012,118
Summer,2011,January,15,No,Monday,Precipitation with Clouds,13.120000000000001,15.909999999999998,0.36,12.998,129
Summer,2011,January,16,No,Monday,Precipitation with Clouds,13.940000000000001,16.665,0.34,12.998,128
Summer,2011,January,17,No,Monday,Precipitation with Clouds,13.120000000000001,15.15,0.36,19.0012,83
Summer,2011,January,18,No,Monday,Precipitation with Clouds,12.299999999999999,14.395,0.45,16.997899999999998,84
Summer,2011,January,19,No,Monday,Precipitation with Clouds,13.120000000000001,15.15,0.39,16.997899999999998,74
Summer,2011,January,20,No,Monday,Precipitation with Clouds,13.120000000000001,15.15,0.39,16.997899999999998,41
Summer,2011,January,21,No,Monday,Precipitation with Clouds,13.120000000000001,15.15,0.39,15.001299999999999,57
Summer,2011,January,22,No,Monday,Precipitation with Clouds,12.299999999999999,15.909999999999998,0.42,7.0015,26
Summer,2011,January,23,No,Monday,Clear Skies,12.299999999999999,14.395,0.45,19.0012,44
Summer,2011,January,0,No,Monday,Clear Skies,10.66,15.15,0.56,0.0,39
Summer,2011,January,1,No,Monday,Clear Skies,10.66,13.635,0.56,8.9981,23
Summer,2011,January,2,No,Monday,Clear Skies,10.66,14.395,0.56,6.0032,16
Summer,2011,January,3,No,Monday,Clear Skies,9.02,13.635,0.69,0.0,15
Summer,2011,January,4,No,Monday,Clear Skies,10.66,12.879999999999999,0.56,11.0014,1
Summer,2011,January,5,No,Monday,Precipitation with Clouds,10.66,12.879999999999999,0.56,11.0014,2
Summer,2011,January,6,No,Monday,Precipitation with Clouds,10.66,12.879999999999999,0.56,11.0014,1
Summer,2011,January,7,No,Monday,Precipitation with Clouds,9.84,10.605,0.56,19.999499999999998,3
Summer,2011,January,8,No,Monday,Clear Skies,9.02,10.605,0.55,19.0012,18
Summer,2011,January,9,No,Monday,Clear Skies,9.02,10.605,0.51,16.997899999999998,32
Summer,2011,January,10,No,Monday,Clear Skies,9.02,10.605,0.51,19.0012,79
Summer,2011,January,11,No,Monday,Clear Skies,9.84,11.365,0.44,16.997899999999998,93
Summer,2011,January,12,No,Monday,Clear Skies,9.84,10.605,0.41,19.0012,104
Summer,2011,January,13,No,Monday,Clear Skies,10.66,11.365,0.35,19.999499999999998,118
Summer,2011,January,14,No,Monday,Clear Skies,11.48,13.635,0.36,16.997899999999998,91
Summer,2011,January,15,No,Monday,Clear Skies,10.66,12.120000000000001,0.38,16.997899999999998,113
Summer,2011,January,16,No,Monday,Clear Skies,9.84,11.365,0.38,15.001299999999999,99
Summer,2011,January,17,No,Monday,Clear Skies,9.02,10.605,0.37,16.997899999999998,105
Summer,2011,January,18,No,Monday,Clear Skies,8.200000000000001,10.605,0.4,11.0014,67
Summer,2011,January,19,No,Monday,Clear Skies,7.38,9.85,0.47,8.9981,61
Summer,2011,January,20,No,Monday,Clear Skies,7.38,9.85,0.47,11.0014,57
Summer,2011,January,21,No,Monday,Clear Skies,7.38,9.85,0.51,11.0014,28
Summer,2011,January,22,No,Monday,Precipitation with Clouds,8.200000000000001,10.605,0.49,8.9981,21
Summer,2011,January,23,No,Monday,Precipitation with Clouds,8.200000000000001,11.365,0.4,7.0015,18
Summer,2011,January,0,Yes,Monday,Precipitation with Clouds,8.200000000000001,9.85,0.47,15.001299999999999,17
Summer,2011,January,1,Yes,Monday,Precipitation with Clouds,8.200000000000001,9.85,0.44,12.998,16
Summer,2011,January,2,Yes,Monday,Precipitation with Clouds,7.38,8.334999999999999,0.43,16.997899999999998,8
Summer,2011,January,3,Yes,Monday,Precipitation with Clouds,7.38,9.09,0.43,12.998,2
Summer,2011,January,4,Yes,Monday,Precipitation with Clouds,7.38,9.85,0.43,8.9981,3
Summer,2011,January,5,Yes,Monday,Precipitation with Clouds,7.38,9.85,0.43,11.0014,1
Summer,2011,January,6,Yes,Monday,Precipitation with Clouds,7.38,9.09,0.43,12.998,5
Summer,2011,January,7,Yes,Monday,Precipitation with Clouds,6.5600000000000005,9.09,0.5,8.9981,13
Summer,2011,January,8,Yes,Monday,Precipitation with Clouds,6.5600000000000005,7.575,0.47,15.001299999999999,33
Summer,2011,January,9,Yes,Monday,Precipitation with Clouds,6.5600000000000005,7.575,0.47,15.001299999999999,47
Summer,2011,January,10,Yes,Monday,Precipitation with Clouds,6.5600000000000005,7.575,0.5,16.997899999999998,57
Summer,2011,January,11,Yes,Monday,Precipitation with Clouds,6.5600000000000005,7.575,0.55,12.998,64
Summer,2011,January,12,Yes,Monday,Precipitation with Clouds,7.38,9.85,0.47,8.9981,80
Summer,2011,January,13,Yes,Monday,Precipitation with Clouds,7.38,9.85,0.47,8.9981,93
Summer,2011,January,14,Yes,Monday,Precipitation with Clouds,7.38,10.605,0.43,7.0015,86
Summer,2011,January,15,Yes,Monday,Precipitation with Clouds,8.200000000000001,10.605,0.47,11.0014,93
Summer,2011,January,16,Yes,Monday,Precipitation with Clouds,8.200000000000001,10.605,0.47,11.0014,82
Summer,2011,January,17,Yes,Monday,Clear Skies,8.200000000000001,9.85,0.51,12.998,71
Summer,2011,January,18,Yes,Monday,Precipitation with Clouds,7.38,8.334999999999999,0.55,16.997899999999998,92
Summer,2011,January,19,Yes,Monday,Severe Weather,7.38,9.09,0.59,12.998,60
Summer,2011,January,20,Yes,Monday,Severe Weather,6.5600000000000005,7.575,0.8,12.998,33
Summer,2011,January,21,Yes,Monday,Severe Weather,6.5600000000000005,7.575,0.8,12.998,27
Summer,2011,January,22,Yes,Monday,Severe Weather,5.74,6.0600000000000005,0.93,16.997899999999998,13
Summer,2011,January,23,Yes,Monday,Severe Weather,6.5600000000000005,6.819999999999999,0.86,19.0012,4
Summer,2011,January,12,No,Tuesday,Precipitation with Clouds,8.200000000000001,9.09,0.86,22.0028,3
Summer,2011,January,13,No,Tuesday,Precipitation with Clouds,8.200000000000001,9.85,0.86,15.001299999999999,22
Summer,2011,January,14,No,Tuesday,Precipitation with Clouds,9.02,11.365,0.8,11.0014,28
Summer,2011,January,15,No,Tuesday,Precipitation with Clouds,9.02,11.365,0.87,11.0014,35
Summer,2011,January,16,No,Tuesday,Precipitation with Clouds,9.02,11.365,0.87,12.998,61
Summer,2011,January,17,No,Tuesday,Precipitation with Clouds,9.02,11.365,0.82,12.998,125
Summer,2011,January,18,No,Tuesday,Precipitation with Clouds,9.02,11.365,0.8,11.0014,133
Summer,2011,January,19,No,Tuesday,Precipitation with Clouds,9.02,11.365,0.8,8.9981,99
Summer,2011,January,20,No,Tuesday,Precipitation with Clouds,9.02,13.635,0.87,0.0,83
Summer,2011,January,21,No,Tuesday,Precipitation with Clouds,9.02,12.120000000000001,0.93,7.0015,41
Summer,2011,January,22,No,Tuesday,Precipitation with Clouds,9.02,12.879999999999999,0.93,6.0032,33
Summer,2011,January,23,No,Tuesday,Precipitation with Clouds,9.02,13.635,0.93,0.0,20
Summer,2011,January,0,No,Tuesday,Precipitation with Clouds,9.02,13.635,0.93,0.0,3
Summer,2011,January,1,No,Tuesday,Severe Weather,9.02,11.365,0.93,8.9981,7
Summer,2011,January,2,No,Tuesday,Severe Weather,9.02,11.365,0.93,8.9981,3
Summer,2011,January,4,No,Tuesday,Severe Weather,9.02,11.365,0.93,8.9981,2
Summer,2011,January,5,No,Tuesday,Precipitation with Clouds,9.02,12.879999999999999,0.93,6.0032,7
Summer,2011,January,6,No,Tuesday,Precipitation with Clouds,9.02,12.879999999999999,0.93,6.0032,32
Summer,2011,January,7,No,Tuesday,Precipitation with Clouds,9.84,12.879999999999999,0.92,7.0015,90
Summer,2011,January,8,No,Tuesday,Precipitation with Clouds,9.84,12.879999999999999,0.93,7.0015,197
Summer,2011,January,9,No,Tuesday,Precipitation with Clouds,9.84,12.879999999999999,0.93,7.0015,109
Summer,2011,January,10,No,Tuesday,Precipitation with Clouds,10.66,13.635,0.93,8.9981,47
Summer,2011,January,11,No,Tuesday,Precipitation with Clouds,11.48,15.15,0.87,6.0032,52
Summer,2011,January,12,No,Tuesday,Precipitation with Clouds,12.299999999999999,15.909999999999998,0.81,6.0032,70
Summer,2011,January,13,No,Tuesday,Clear Skies,16.400000000000002,20.455000000000002,0.62,19.0012,78
Summer,2011,January,14,No,Tuesday,Clear Skies,16.400000000000002,20.455000000000002,0.58,16.997899999999998,75
Summer,2011,January,15,No,Tuesday,Clear Skies,16.400000000000002,20.455000000000002,0.54,19.0012,82
Summer,2011,January,16,No,Tuesday,Clear Skies,15.58,19.695,0.58,26.0027,104
Summer,2011,January,17,No,Tuesday,Clear Skies,14.76,16.665,0.57,22.0028,197
Summer,2011,January,18,No,Tuesday,Clear Skies,13.940000000000001,15.909999999999998,0.61,19.0012,161
Summer,2011,January,19,No,Tuesday,Clear Skies,13.120000000000001,14.395,0.57,27.999299999999998,112
Summer,2011,January,20,No,Tuesday,Clear Skies,13.120000000000001,15.15,0.49,19.999499999999998,76
Summer,2011,January,21,No,Tuesday,Clear Skies,13.120000000000001,14.395,0.49,27.999299999999998,59
Summer,2011,January,22,No,Tuesday,Clear Skies,12.299999999999999,15.15,0.52,11.0014,59
Summer,2011,January,23,No,Tuesday,Clear Skies,12.299999999999999,13.635,0.52,31.0009,28
Summer,2011,January,0,No,Tuesday,Clear Skies,10.66,11.365,0.56,26.0027,13
Summer,2011,January,1,No,Tuesday,Clear Skies,10.66,13.635,0.56,0.0,5
Summer,2011,January,2,No,Tuesday,Clear Skies,10.66,13.635,0.56,0.0,2
Summer,2011,January,3,No,Tuesday,Clear Skies,10.66,12.879999999999999,0.56,11.0014,1
Summer,2011,January,4,No,Tuesday,Clear Skies,10.66,12.879999999999999,0.56,11.0014,1
Summer,2011,January,5,No,Tuesday,Clear Skies,9.84,11.365,0.6,15.001299999999999,6
Summer,2011,January,6,No,Tuesday,Clear Skies,9.02,10.605,0.6,15.001299999999999,35
Summer,2011,January,7,No,Tuesday,Clear Skies,9.02,10.605,0.55,15.001299999999999,101
Summer,2011,January,8,No,Tuesday,Clear Skies,9.02,10.605,0.55,19.0012,249
Summer,2011,January,9,No,Tuesday,Precipitation with Clouds,9.84,11.365,0.52,15.001299999999999,143
Summer,2011,January,10,No,Tuesday,Clear Skies,10.66,11.365,0.48,19.999499999999998,57
Summer,2011,January,11,No,Tuesday,Precipitation with Clouds,11.48,13.635,0.45,11.0014,68
Summer,2011,January,12,No,Tuesday,Precipitation with Clouds,12.299999999999999,16.665,0.42,0.0,84
Summer,2011,January,13,No,Tuesday,Precipitation with Clouds,11.48,14.395,0.45,7.0015,98
Summer,2011,January,14,No,Tuesday,Precipitation with Clouds,12.299999999999999,15.15,0.45,8.9981,81
Summer,2011,January,15,No,Tuesday,Precipitation with Clouds,13.120000000000001,15.909999999999998,0.45,12.998,70
Summer,2011,January,16,No,Tuesday,Precipitation with Clouds,12.299999999999999,15.15,0.49,8.9981,91
Summer,2011,January,17,No,Tuesday,Precipitation with Clouds,12.299999999999999,15.909999999999998,0.49,7.0015,215
Summer,2011,January,18,No,Tuesday,Precipitation with Clouds,10.66,12.879999999999999,0.56,12.998,185
Summer,2011,January,19,No,Tuesday,Clear Skies,10.66,11.365,0.56,22.0028,152
Summer,2011,January,20,No,Tuesday,Precipitation with Clouds,10.66,12.120000000000001,0.6,19.0012,126
Summer,2011,January,21,No,Tuesday,Precipitation with Clouds,9.84,11.365,0.6,16.997899999999998,57
Summer,2011,January,22,No,Tuesday,Precipitation with Clouds,9.84,10.605,0.65,19.0012,56
Summer,2011,January,23,No,Tuesday,Precipitation with Clouds,9.84,10.605,0.65,22.0028,31
Summer,2011,January,0,No,Tuesday,Precipitation with Clouds,9.84,11.365,0.7,16.997899999999998,21
Summer,2011,January,1,No,Tuesday,Precipitation with Clouds,9.84,11.365,0.7,16.997899999999998,6
Summer,2011,January,2,No,Tuesday,Severe Weather,9.84,12.120000000000001,0.75,11.0014,2
Summer,2011,January,3,No,Tuesday,Severe Weather,9.02,10.605,0.8,19.999499999999998,1
Summer,2011,January,4,No,Tuesday,Precipitation with Clouds,9.02,12.879999999999999,0.87,6.0032,1
Summer,2011,January,5,No,Tuesday,Clear Skies,9.84,9.85,0.6,27.999299999999998,5
Summer,2011,January,6,No,Tuesday,Clear Skies,9.02,10.605,0.55,16.997899999999998,27
Summer,2011,January,7,No,Tuesday,Clear Skies,8.200000000000001,9.09,0.51,19.0012,68
Summer,2011,January,8,No,Tuesday,Clear Skies,8.200000000000001,9.09,0.47,22.0028,217
Summer,2011,January,9,No,Tuesday,Clear Skies,8.200000000000001,9.09,0.51,23.9994,166
Summer,2011,January,10,No,Tuesday,Clear Skies,8.200000000000001,8.334999999999999,0.47,31.0009,63
Summer,2011,January,11,No,Tuesday,Clear Skies,9.02,9.09,0.41,31.0009,59
Summer,2011,January,12,No,Tuesday,Clear Skies,9.02,9.09,0.27,39.000699999999995,78
Summer,2011,January,13,No,Tuesday,Clear Skies,8.200000000000001,7.575,0.21,39.000699999999995,73
Summer,2011,January,14,No,Tuesday,Clear Skies,8.200000000000001,7.575,0.25,35.0008,62
Summer,2011,January,15,No,Tuesday,Clear Skies,6.5600000000000005,6.0600000000000005,0.26,30.002599999999997,65
Summer,2011,January,16,No,Tuesday,Clear Skies,6.5600000000000005,6.819999999999999,0.26,23.9994,97
Summer,2011,January,17,No,Tuesday,Clear Skies,5.74,6.0600000000000005,0.28,23.9994,161
Summer,2011,January,18,No,Tuesday,Clear Skies,4.92,6.0600000000000005,0.3,16.997899999999998,120
Summer,2011,January,19,No,Tuesday,Clear Skies,4.92,5.305,0.3,22.0028,96
Summer,2011,January,20,No,Tuesday,Clear Skies,4.1000000000000005,3.7900000000000005,0.33,27.999299999999998,53
Summer,2011,January,21,No,Tuesday,Clear Skies,3.2800000000000002,3.7900000000000005,0.38,19.0012,41
Summer,2011,January,22,No,Tuesday,Clear Skies,2.46,1.5150000000000001,0.41,26.0027,34
Summer,2011,January,23,No,Tuesday,Clear Skies,2.46,2.275,0.38,22.0028,27
Summer,2011,January,0,No,Monday,Clear Skies,1.6400000000000001,1.5150000000000001,0.45,16.997899999999998,13
Summer,2011,January,1,No,Monday,Precipitation with Clouds,1.6400000000000001,0.0,0.41,26.0027,12
Summer,2011,January,2,No,Monday,Precipitation with Clouds,1.6400000000000001,1.5150000000000001,0.41,16.997899999999998,11
Summer,2011,January,3,No,Monday,Precipitation with Clouds,1.6400000000000001,1.5150000000000001,0.41,19.0012,7
Summer,2011,January,4,No,Monday,Precipitation with Clouds,0.8200000000000001,0.76,0.48,19.999499999999998,3
Summer,2011,January,6,No,Monday,Precipitation with Clouds,0.8200000000000001,1.5150000000000001,0.44,15.001299999999999,2
Summer,2011,January,7,No,Monday,Clear Skies,0.8200000000000001,0.76,0.44,19.0012,8
Summer,2011,January,8,No,Monday,Clear Skies,0.8200000000000001,0.0,0.44,22.0028,27
Summer,2011,January,9,No,Monday,Clear Skies,1.6400000000000001,1.5150000000000001,0.41,16.997899999999998,40
Summer,2011,January,10,No,Monday,Precipitation with Clouds,1.6400000000000001,3.0300000000000002,0.41,11.0014,53
Summer,2011,January,11,No,Monday,Precipitation with Clouds,2.46,3.7900000000000005,0.38,8.9981,63
Summer,2011,January,12,No,Monday,Precipitation with Clouds,2.46,5.305,0.38,7.0015,70
Summer,2011,January,13,No,Monday,Clear Skies,3.2800000000000002,8.334999999999999,0.35,0.0,84
Summer,2011,January,14,No,Monday,Clear Skies,4.1000000000000005,6.819999999999999,0.33,7.0015,75
Summer,2011,January,15,No,Monday,Clear Skies,4.92,7.575,0.28,0.0,103
Summer,2011,January,16,No,Monday,Clear Skies,4.92,6.819999999999999,0.28,12.998,83
Summer,2011,January,17,No,Monday,Clear Skies,4.92,9.85,0.28,0.0,67
