mal_id,mal_id_recomm,votes
2406,6625,1
2255,1088,1
2255,2978,1
16434,1206,1
16434,46102,1
16434,6280,1
3807,3335,1
2511,4371,1
2511,1033,1
4062,388,1
4062,135,1
4062,627,1
4062,2216,1
4062,1065,1
14247,201,1
3022,103,1
3022,10165,1
3022,6509,1
12563,424,1
8471,9515,1
424,8795,5
424,1577,4
424,2451,2
424,1151,2
424,1347,2
424,274,2
424,534,2
424,1470,2
424,1583,1
424,3787,1
424,134,1
424,1184,1
424,12563,1
424,1,1
424,2722,1
424,2400,1
424,783,1
424,2679,1
424,4176,1
424,2043,1
424,1270,1
424,2933,1
424,6,1
1441,10721,12
1441,885,4
1441,601,4
1441,19115,3
1441,199,3
1441,32461,2
1441,13215,2
1441,6408,2
1441,597,2
1441,587,2
1441,2833,1
1441,3701,1
1441,13125,1
1441,441,1
1441,2559,1
1441,486,1
1441,1921,1
1441,40211,1
1441,358,1
1441,8481,1
1441,1206,1
1441,1301,1
1441,2199,1
1441,36699,1
1441,9760,1
1441,1491,1
1441,1204,1
2406,951,1
2406,6149,1
2406,6625,1
2038,604,2
2038,2272,1
2038,2044,1
5622,32383,1
5622,2524,1
5907,5293,1
5907,4003,1
5907,2196,1
2056,3522,2
2056,4014,1
2056,2560,1
2550,52022,2
2550,37687,1
2550,5826,1
2272,2038,1
2272,1240,1
2272,616,1
3671,1397,1
3643,5400,2
885,339,8
885,601,5
885,1441,4
885,387,4
885,514,4
885,790,3
885,3914,3
885,26,3
885,3220,3
885,43,2
885,4983,2
885,1072,2
885,155,2
885,570,2
885,48405,2
885,35838,2
885,32,2
885,4981,2
885,1204,2
885,441,2
885,1205,2
885,5365,2
885,3326,2
885,732,2
885,2182,2
885,37981,2
885,3043,1
885,437,1
885,3127,1
885,39495,1
885,30,1
885,457,1
885,1981,1
885,47,1
885,543,1
885,1921,1
885,7257,1
885,199,1
885,2828,1
885,2354,1
885,43299,1
885,1951,1
885,1259,1
885,8100,1
885,9990,1
885,522,1
885,572,1
885,6137,1
885,28725,1
885,165,1
885,1141,1
885,34167,1
885,41029,1
885,2246,1
885,6094,1
885,440,1
885,160,1
732,270,5
732,885,2
732,35120,2
732,405,2
732,14719,2
732,1726,1
732,777,1
732,530,1
732,4039,1
732,1559,1
732,2293,1
732,2178,1
732,1358,1
732,1484,1
732,1488,1
2291,30,1
2291,2528,1
2291,1563,1
2291,53598,1
2291,2354,1
2291,1954,1
2291,2775,1
2291,555,1
2291,11227,1
2291,6016,1
2291,4200,1
2291,143,1
4003,5293,1
4003,9756,1
4003,3095,1
4003,5907,1
4003,1943,1
2406,951,1
2406,6149,1
2406,6625,1
3079,3399,1
3079,2582,1
3079,1459,1
3079,80,1
3079,1091,1
3079,2257,1
3079,22729,1
3079,2987,1
2973,249,6
2973,41911,1
2973,1176,1
2973,30709,1
2973,622,1
1794,2722,1
3059,93,1
9342,6383,2
9342,19515,1
714,2748,1
714,28825,1
714,914,1
7307,32768,1
4943,2029,3
4943,1049,3
4943,3914,1
5878,3320,1
17211,4742,1
17211,38390,1
17211,3312,1
17211,2771,1
17211,2762,1
17211,582,1
12005,35330,1
12005,5925,1
223,21,20
223,11061,13
223,20,10
223,392,9
223,6702,5
223,23755,4
223,2335,3
223,6594,3
223,1559,3
223,3214,3
223,136,3
223,210,2
223,129,2
223,2281,2
223,2001,2
223,3272,2
223,2229,2
223,31964,2
223,154,2
223,40906,2
223,269,2
223,4481,2
223,41353,2
223,30276,2
223,1879,2
223,857,2
223,249,2
223,666,1
223,305,1
223,40211,1
223,534,1
223,32534,1
223,33486,1
223,33726,1
223,34572,1
223,1137,1
223,39634,1
223,39533,1
223,15119,1
223,130,1
223,5071,1
223,1254,1
223,263,1
223,14513,1
223,1735,1
223,52,1
223,8,1
223,287,1
223,563,1
223,6811,1
223,1944,1
223,527,1
223,1139,1
223,121,1
223,42192,1
223,3837,1
223,10033,1
223,7900,1
223,38691,1
223,11659,1
223,3418,1
223,4427,1
223,6413,1
223,1706,1
1358,20899,1
1358,17699,1
1358,617,1
1358,14719,1
1358,813,1
1358,4031,1
1358,1760,1
1358,1647,1
1358,3625,1
1358,666,1
1358,732,1
1358,2178,1
1923,47,1
2406,951,1
2406,6149,1
2406,6625,1
791,544,1
791,2722,1
2554,2225,1
2554,3836,1
2554,1878,1
2554,283,1
2223,2150,1
3624,37141,4
3624,43508,1
3624,2579,1
3624,2571,1
3624,11307,1
3624,3001,1
9356,2001,1
9356,2607,1
19279,15021,1
19279,9851,1
9826,11867,1
9826,1504,1
1453,21405,7
1453,1087,7
1453,1065,6
1453,1293,4
1453,210,4
1453,691,3
1453,189,3
1453,729,3
1453,5941,2
1453,59,2
1453,4181,2
1453,4224,2
1453,54846,2
1453,13585,2
1453,390,2
1453,57391,2
1453,50710,1
1453,249,1
1453,345,1
1453,2231,1
1453,2167,1
1453,120,1
1453,40839,1
1453,2221,1
1453,2402,1
1453,21877,1
1453,16,1
1453,51705,1
1453,24851,1
1453,45,1
1453,710,1
1453,2458,1
1453,1804,1
1453,1470,1
1453,1142,1
1453,2454,1
1453,13759,1
1453,53,1
1453,334,1
1453,195,1
1453,37281,1
1453,24,1
1453,519,1
1453,50,1
1453,3731,1
86,48466,1
86,6336,1
86,2598,1
86,10780,1
86,1397,1
86,34382,1
86,865,1
589,967,4
589,4074,2
589,1254,2
589,5267,2
589,202,2
589,1537,2
589,36028,1
589,6114,1
589,3272,1
589,10629,1
589,1000,1
589,20899,1
589,6868,1
589,16498,1
589,20,1
589,10623,1
589,6202,1
589,5933,1
589,2569,1
589,1572,1
212,18679,7
212,3787,2
212,2060,1
212,1347,1
212,949,1
212,974,1
212,30276,1
212,32979,1
212,2414,1
212,373,1
212,605,1
212,4150,1
212,22943,1
212,2724,1
212,9491,1
212,1641,1
212,727,1
1285,2775,3
1285,1341,3
1285,58,2
1285,2169,2
1285,1451,1
1285,978,1
1285,1773,1
1285,2356,1
1285,8666,1
1285,3511,1
1285,788,1
1285,1765,1
1285,1647,1
1285,2178,1
1285,22199,1
1285,1760,1
1285,1351,1
1285,413,1
1341,1285,3
1341,226,1
1341,1777,1
1341,1286,1
1341,2174,1
1341,1773,1
1341,14345,1
1341,2356,1
1341,1703,1
1341,33,1
1341,2341,1
1341,2354,1
1341,2355,1
2406,951,1
2406,6149,1
2406,6625,1
2224,2221,2
2224,476,1
2224,15061,1
2224,142,1
2224,1087,1
2224,427,1
2224,506,1
3787,212,2
3787,1295,1
3787,5293,1
3787,6331,1
3787,424,1
3787,1298,1
3787,3183,1
3787,679,1
3660,604,2
3660,2804,1
3660,1486,1
4723,7193,1
5014,572,2
5002,9748,1
4083,527,1
40237,7243,1
513,9760,8
513,431,8
513,302,7
513,97,6
513,1251,5
513,572,5
513,1430,5
513,12477,5
513,416,3
513,9314,3
513,565,3
513,1250,2
513,1140,2
513,1829,2
513,199,2
513,2201,1
513,433,1
513,47,1
513,708,1
513,34712,1
513,16662,1
513,4437,1
513,1699,1
513,9333,1
513,35760,1
513,39531,1
513,37202,1
513,160,1
513,40082,1
513,38985,1
513,39575,1
513,757,1
513,6695,1
513,35839,1
513,19367,1
513,53179,1
513,5107,1
513,290,1
513,455,1
513,50864,1
513,42544,1
513,1279,1
513,34541,1
513,34599,1
513,16524,1
513,182,1
513,34549,1
513,3720,1
513,9000,1
513,1169,1
513,7711,1
513,2890,1
513,5673,1
513,512,1
513,164,1
2147,2775,1
2147,19315,1
2147,11499,1
2147,2018,1
2147,22535,1
2147,2356,1
2147,2592,1
2147,3127,1
2147,4042,1
2147,2341,1
1130,22199,1
1130,81,1
1130,2199,1
1130,164,1
1130,9756,1
2406,951,1
2406,6149,1
2406,6625,1
2060,25731,1
2060,1347,1
2060,212,1
2060,180,1
3127,5274,1
3127,917,1
3127,9177,1
3127,27693,1
3127,885,1
3127,4927,1
3127,1760,1
3127,2147,1
3127,28105,1
3127,1935,1
3127,889,1
3127,2311,1
5053,47,2
5053,151,1
5053,1760,1
5053,43,1
5053,1879,1
5053,4042,1
2249,434,1
2249,8855,1
2249,515,1
2249,1451,1
3886,2782,2
3886,2263,1
2463,9645,2
2463,42249,2
2463,851,1
2463,19921,1
2250,11411,1
2250,3258,1
4150,9324,1
4150,569,1
4150,212,1
4150,1630,1
4150,870,1
8889,3287,1
8889,2219,1
3064,3448,1
3064,36027,1
3064,10304,1
3064,3306,1
3064,1153,1
7192,2972,1
7192,5330,1
3553,2341,1
11537,38075,1
1254,269,8
1254,813,5
1254,392,4
1254,967,4
1254,20,3
1254,6171,2
1254,530,2
1254,286,2
1254,5962,2
1254,123,2
1254,589,2
1254,2113,2
1254,2001,1
1254,18679,1
1254,28171,1
1254,1536,1
1254,3407,1
1254,6702,1
1254,859,1
1254,223,1
1254,1264,1
1254,34572,1
1254,41353,1
1254,35120,1
1254,14719,1
1254,11617,1
1254,10370,1
1254,4855,1
1254,8407,1
1254,11061,1
1254,4854,1
1254,80,1
1254,34443,1
1254,14073,1
1254,23,1
1254,6033,1
1254,9919,1
1254,96,1
1254,154,1
1254,8410,1
1254,30694,1
1254,10156,1
1254,2026,1
502,32016,1
502,2883,1
1901,39198,3
1901,593,3
1901,28497,3
1901,3258,2
1901,2158,1
1901,49163,1
1901,953,1
1901,2998,1
1901,1662,1
1901,9782,1
1901,2202,1
1901,879,1
1901,47,1
1901,1301,1
3053,20583,1
3053,12875,1
3053,10507,1
3053,5231,1
3053,2116,1
1940,434,1
1940,5293,1
1940,569,1
1940,1293,1
1940,566,1
1940,1280,1
1940,2053,1
2406,951,1
2406,6149,1
2406,6625,1
2293,22319,1
2293,2354,1
2293,3882,1
2293,732,1
2293,1927,1
4176,11763,1
4176,424,1
2423,2063,1
2423,1935,1
2423,544,1
3192,2196,2
3192,434,1
3192,5293,1
2826,39781,1
9491,1621,1
9491,212,1
2690,2003,1
2690,16247,1
2690,437,1
3460,2150,1
3460,552,1
27693,3127,1
27693,1589,1
2058,18275,1
2058,2839,1
2058,2414,1
2058,582,1
10210,3909,1
10210,1673,1
10210,1672,1
1347,47,3
1347,1935,3
1347,424,2
1347,58,1
1347,530,1
1347,134,1
1347,23311,1
1347,937,1
1347,1175,1
1347,1016,1
1347,567,1
1347,2461,1
1347,1470,1
1347,1270,1
1347,650,1
1347,43,1
1347,14283,1
1347,1879,1
1347,152,1
1347,2060,1
1347,1351,1
1347,109,1
1347,1160,1
1347,566,1
1347,432,1
1347,3015,1
1347,3572,1
1347,2099,1
1347,6016,1
1347,3014,1
1347,389,1
1347,212,1
1347,2064,1
1347,767,1
1347,467,1
1347,11751,1
1034,329,3
1034,569,2
1034,570,2
1034,1747,2
1034,437,1
1034,227,1
1034,13759,1
1034,3089,1
1034,317,1
1034,16662,1
1034,416,1
1034,2419,1
1034,12431,1
1034,1215,1
1034,1089,1
1034,565,1
1034,8142,1
2341,2354,3
2341,1107,2
2341,2355,1
2341,2356,1
2341,389,1
2341,3553,1
2341,6590,1
2341,368,1
2341,2338,1
2341,2147,1
2341,1272,1
2341,1269,1
2341,1341,1
2341,1342,1
2341,1726,1
2341,1343,1
2341,2070,1
1796,650,3
1796,5,1
1796,2722,1
1796,2452,1
1796,1760,1
1796,769,1
2548,283,2
2548,2544,1
2983,16512,2
2983,1338,2
2983,42307,1
2983,35120,1
2983,550,1
2983,51,1
2983,2018,1
2983,4531,1
2983,228,1
2406,951,1
2406,6149,1
2406,6625,1
1981,1921,2
1981,32281,1
1981,885,1
1981,308,1
1981,1462,1
865,80,2
865,86,1
2018,2147,1
2018,10620,1
2018,4484,1
2018,2983,1
2018,2016,1
2018,2476,1
2018,934,1
6061,3595,1
1927,3398,1
1927,2293,1
1927,1459,1
4149,5648,1
9324,5293,1
9324,4150,1
9324,4533,1
11411,2250,1
11411,2775,1
9509,11867,1
2095,2452,1
2095,1276,1
2095,1017,1
2095,12799,1
1470,245,4
1470,1,3
1470,268,3
1470,6,3
1470,424,2
1470,2043,2
1470,1425,2
1470,364,1
1470,967,1
1470,235,1
1470,8086,1
1470,47,1
1470,1347,1
1470,4240,1
1470,36028,1
1470,918,1
1470,20057,1
1470,9493,1
1470,2451,1
1470,1453,1
1470,1483,1
1470,1293,1
1470,68,1
1470,495,1
1470,1009,1
1470,1426,1
1470,3889,1
1470,4039,1
1470,1880,1
1107,499,5
1107,47,3
1107,2341,2
1107,777,2
1107,543,2
1107,405,1
1107,1647,1
1107,226,1
1107,40750,1
1107,25429,1
1107,35120,1
1107,1148,1
1107,44511,1
1107,2354,1
1107,1269,1
1107,1454,1
1107,1352,1
1107,1767,1
1107,617,1
1107,2356,1
1107,2355,1
1107,22535,1
1087,1453,7
1087,1293,3
1087,11577,2
1087,2231,2
1087,3125,2
1087,54846,2
1087,1065,2
1087,50710,1
1087,3159,1
1087,840,1
1087,1088,1
1087,390,1
1087,29785,1
1087,34934,1
1087,15225,1
1087,2224,1
1087,1555,1
1087,249,1
1087,5597,1
1087,133,1
1087,7311,1
1087,1804,1
1356,22199,1
1356,3281,1
1356,3665,1
1270,432,3
1270,43,3
1270,2775,2
1270,1351,1
1270,1347,1
1270,2094,1
1270,27411,1
1270,424,1
1270,937,1
1270,1016,1
1270,1151,1
1504,1935,1
1504,731,1
1504,9826,1
2406,951,1
2406,6149,1
2406,6625,1
1296,18679,1
1296,1172,1
2688,4200,1
2688,1261,1
2688,3035,1
2688,1459,1
729,1453,3
729,1065,1
729,390,1
729,38098,1
729,21405,1
729,5941,1
1662,1901,1
3600,1484,1
3600,618,1
3600,617,1
8464,35330,1
8464,13715,1
2815,2814,1
8898,23387,1
8898,4618,1
17221,2726,1
17221,6746,1
1951,1462,12
1951,2182,3
1951,601,2
1951,3508,2
1951,6675,2
1951,19573,1
1951,885,1
1951,3326,1
2182,1951,3
2182,1462,2
2182,28149,2
2182,47,2
2182,885,2
2182,43,1
2182,1303,1
2182,731,1
2182,3508,1
2182,522,1
1256,17699,1
3258,1901,2
3258,2775,1
3258,2250,1
3258,47,1
3258,1301,1
2406,951,1
2406,6149,1
2406,6625,1
498,1832,1
498,2001,1
498,949,1
3475,2216,1
2999,39938,1
12745,3120,2
12745,6675,1
12745,14183,1
12745,185,1
2972,7192,1
2972,413,1
2972,420,1
2972,6985,1
3474,4461,1
3474,601,1
18557,2726,1
10780,86,1
10780,4618,1
3183,3787,1
17689,2199,1
14183,12745,1
16131,2916,1
2354,2341,3
2354,6016,3
2354,1227,3
2354,2497,2
2354,2291,1
2354,1352,1
2354,1484,1
2354,1269,1
2354,16498,1
2354,11617,1
2354,1726,1
2354,4042,1
2354,885,1
2354,22535,1
2354,14719,1
2354,2293,1
2354,2070,1
2354,32379,1
2354,22319,1
2354,1048,1
2354,1107,1
2354,300,1
2354,33,1
2354,666,1
2354,1338,1
2354,1341,1
2354,1556,1
2354,11837,1
2354,392,1
2354,3625,1
2354,2338,1
2354,1628,1
2354,44511,1
1637,2621,4
1637,795,1
1637,345,1
1637,719,1
1637,338,1
1637,1908,1
3488,49738,2
3488,16664,1
3488,23987,1
3488,44,1
3889,268,8
3889,4042,1
3889,4490,1
3889,31491,1
3889,1470,1
3625,849,1
3625,2903,1
3625,1759,1
3625,3913,1
3625,1879,1
3625,537,1
3625,14719,1
3625,3509,1
3625,1358,1
3625,967,1
3625,1647,1
3625,2354,1
3625,2355,1
3625,551,1
2461,1347,1
2461,47,1
2461,30,1
2461,5090,1
2461,2000,1
2406,951,1
2406,6149,1
2406,6625,1
4200,2291,1
4200,2688,1
4200,432,1
4200,370,1
4200,535,1
4200,2497,1
4200,1007,1
2227,2828,1
2227,2555,1
2227,2542,1
2333,3010,1
2333,3761,1
2333,3868,1
2333,1013,1
2333,338,1
3437,28171,4
3437,28,2
3437,50050,1
3437,2287,1
3437,35298,1
3437,1093,1
3437,110,1
3437,6384,1
4060,7216,2
4060,7398,1
4060,33349,1
4060,7245,1
4060,13163,1
4060,6262,1
4060,4085,1
2103,57,1
2103,11867,1
2103,3120,1
1973,5447,1
1973,227,1
1973,8494,1
2998,1901,1
1819,30,2
1819,2775,1
1819,47,1
1819,1244,1
1819,1459,1
1452,38000,1
1452,45,1
1452,4999,1
2094,1270,1
4210,10258,2
4210,36278,1
4210,14131,1
4210,3367,1
820,1575,23
820,19,11
820,338,10
820,4066,9
820,1535,9
820,33,8
820,20785,8
820,12029,8
820,10937,5
820,40028,5
820,290,5
820,85,4
820,2904,4
820,2158,4
820,1563,3
820,80,3
820,2257,3
820,9996,3
820,4617,3
820,5226,3
820,22729,2
820,8086,2
820,10087,2
820,396,2
820,569,2
820,14833,2
820,1089,2
820,30,2
820,13125,2
820,12031,2
820,2581,2
820,95,2
820,90,2
820,48583,2
820,1762,2
820,28249,2
820,34547,2
820,31764,2
820,36649,1
820,19815,1
820,28171,1
820,54850,1
820,33502,1
820,8584,1
820,1488,1
820,1816,1
820,39468,1
820,93,1
820,41457,1
820,14131,1
820,38544,1
820,1088,1
820,42892,1
820,34572,1
820,153,1
820,6746,1
820,482,1
820,42310,1
820,16498,1
820,20057,1
820,7785,1
820,467,1
820,6229,1
820,918,1
820,342,1
820,39597,1
820,1,1
820,7014,1
820,35737,1
820,239,1
820,2203,1
820,10456,1
820,1212,1
820,11981,1
820,12487,1
820,1351,1
820,49357,1
820,11867,1
820,721,1
820,2001,1
820,3614,1
820,29,1
820,336,1
820,5041,1
820,973,1
820,949,1
820,37521,1
820,121,1
820,970,1
820,31500,1
820,11741,1
820,33926,1
820,87,1
820,1090,1
820,17269,1
820,1967,1
820,235,1
820,31973,1
820,84,1
820,813,1
820,957,1
820,1651,1
820,329,1
820,5507,1
820,14719,1
820,3907,1
87,34437,2
87,977,1
87,17269,1
87,1,1
87,820,1
87,164,1
87,6336,1
87,572,1
87,1262,1
87,32,1
87,1089,1
87,94,1
87,93,1
87,90,1
87,37914,1
87,156,1
87,1241,1
87,6288,1
87,2904,1
87,1535,1
87,219,1
3014,329,1
3014,2202,1
3014,1575,1
3014,2042,1
3014,1347,1
2903,967,5
2903,114,3
2903,851,1
2903,6031,1
2903,30240,1
2903,4854,1
2903,20899,1
2903,4427,1
2903,242,1
2903,3272,1
2903,3625,1
2903,14719,1
3135,2042,2
3135,2196,1
3135,1178,1
3135,572,1
3135,2068,1
3135,2792,1
2406,951,1
2406,6149,1
2406,6625,1
9883,19961,1
2658,32621,1
2302,3100,2
2302,28401,1
2302,38472,1
2302,19799,1
2302,6331,1
2302,2466,1
2302,2692,1
2555,2553,1
2555,2549,1
2555,2227,1
2555,2547,1
2780,24833,1
2780,18679,1
2780,870,1
2780,3418,1
2780,305,1
2585,82,1
5372,2311,1
3320,5878,1
13755,54101,1
3482,268,1
3482,242,1
3482,245,1
5920,434,1
4427,967,2
4427,223,1
4427,2903,1
4427,3418,1
523,12355,11
523,199,5
523,2611,5
523,2890,5
523,4081,3
523,431,3
523,10389,3
523,578,2
523,457,2
523,36094,2
523,10408,2
523,512,2
523,34792,2
523,1029,2
523,2751,2
523,22789,2
523,1485,2
523,601,1
523,10029,1
523,35075,1
523,12917,1
523,21743,1
523,10149,1
523,1030,1
523,2133,1
523,34541,1
523,20907,1
523,17549,1
523,10207,1
523,7711,1
523,2164,1
523,2848,1
523,36936,1
523,164,1
523,2950,1
523,416,1
523,5084,1
523,1944,1
523,2236,1
523,1028,1
578,1824,19
578,15227,18
578,6211,14
578,6114,6
578,82,5
578,19115,5
578,160,5
578,9989,3
578,2623,3
578,2753,3
578,7775,2
578,16662,2
578,3829,2
578,12355,2
578,523,2
578,2141,2
578,44,2
578,2199,2
578,338,1
578,35851,1
578,570,1
578,20225,1
578,3107,1
578,1029,1
578,5469,1
578,401,1
578,9495,1
578,7610,1
578,1214,1
578,1663,1
578,19135,1
578,1689,1
578,3713,1
578,35120,1
578,36098,1
578,457,1
578,529,1
578,155,1
578,101,1
578,1033,1
578,2236,1
578,358,1
578,1329,1
578,13253,1
578,757,1
578,431,1
578,8475,1
578,13215,1
578,5929,1
578,4201,1
578,2337,1
578,29,1
578,20469,1
578,587,1
578,18747,1
1288,1151,4
1288,1577,2
1288,71,2
1288,53633,1
1288,329,1
1288,949,1
1288,1293,1
1288,3613,1
1288,1405,1
1288,36884,1
2520,35992,1
2520,33522,1
2520,30420,1
937,43,2
937,1270,1
937,548,1
937,1346,1
937,13391,1
937,29325,1
937,31790,1
937,27411,1
937,522,1
937,13601,1
937,1349,1
937,1160,1
937,1151,1
937,492,1
937,1079,1
937,1347,1
937,168,1
1264,1818,1
1264,1254,1
1264,1448,1
1264,435,1
1264,2113,1
1264,12929,1
1264,530,1
1151,1288,4
1151,324,2
1151,424,2
1151,1880,1
1151,3448,1
1151,2001,1
1151,544,1
1151,54,1
1151,31790,1
1151,937,1
1151,1289,1
1151,1352,1
1151,1180,1
1151,1270,1
1151,2901,1
2406,951,1
2406,6149,1
2406,6625,1
6509,2471,3
6509,501,2
6509,8687,2
6509,2222,1
6509,3022,1
2405,2800,1
6055,185,1
6055,2402,1
6055,388,1
6055,3800,1
3035,2688,1
924,30,1
924,48219,1
5830,966,2
5830,1050,1
5830,951,1
3837,2222,1
3837,2084,1
3837,8215,1
3837,21545,1
3837,1261,1
3837,15915,1
3837,223,1
3837,426,1
3837,2819,1
3837,2818,1
3595,3037,1
3595,6061,1
3595,1338,1
3595,404,1
2003,2690,1
2003,3882,1
2003,3152,1
4966,8647,2
4966,22171,1
5107,513,1
6067,4999,1
5926,6184,1
5926,2219,1
5926,646,1
47,43,25
47,30,12
47,32,9
47,226,8
47,570,6
47,13601,6
47,2775,6
47,35120,5
47,522,5
47,1747,5
47,32182,5
47,1468,5
47,42310,5
47,323,4
47,339,4
47,2000,4
47,790,4
47,1462,4
47,565,4
47,548,3
47,1107,3
47,1347,3
47,1,3
47,544,3
47,37981,3
47,31580,3
47,1943,3
47,13125,3
47,5053,2
47,1096,2
47,420,2
47,6675,2
47,36308,2
47,33,2
47,9756,2
47,1626,2
47,2154,2
47,23283,2
47,6746,2
47,10417,2
47,1351,2
47,437,2
47,2182,2
47,949,1
47,1352,1
47,3258,1
47,455,1
47,18679,1
47,2164,1
47,3087,1
47,2461,1
47,572,1
47,42307,1
47,513,1
47,199,1
47,474,1
47,2001,1
47,1470,1
47,617,1
47,1935,1
47,53393,1
47,1177,1
47,885,1
47,35737,1
47,1682,1
47,38668,1
47,42249,1
47,759,1
47,6016,1
47,3972,1
47,10793,1
47,1832,1
47,1923,1
47,43767,1
47,9941,1
47,2025,1
47,26,1
47,10372,1
47,1766,1
47,1508,1
47,1435,1
47,492,1
47,6918,1
47,1819,1
47,468,1
47,23079,1
47,1343,1
47,5074,1
47,4981,1
47,1793,1
47,433,1
47,974,1
47,22377,1
47,16498,1
47,41902,1
47,1901,1
47,14467,1
1384,228,4
1384,6184,3
1384,326,2
1384,1658,1
1384,1556,1
1384,1182,1
1384,499,1
1384,300,1
1255,2114,1
2406,951,1
2406,6149,1
2406,6625,1
5918,7058,1
5918,5784,1
5918,795,1
5918,526,1
5918,440,1
4663,110,1
4031,20899,1
4031,1358,1
6331,3468,1
6331,3787,1
6331,2302,1
6331,2466,1
5929,3646,1
5929,2753,1
5929,1824,1
5929,578,1
3214,223,3
3214,11659,1
3214,813,1
3214,6413,1
12141,8451,1
12141,1524,1
8896,1824,1
8451,12141,1
17092,35528,1
25363,1571,1
949,30,20
949,2001,13
949,256,9
949,311,4
949,19775,3
949,84,2
949,227,2
949,1088,2
949,313,2
949,9253,1
949,82,1
949,41335,1
949,3667,1
949,785,1
949,1528,1
949,1089,1
949,212,1
949,440,1
949,80,1
949,1186,1
949,17919,1
949,237,1
949,34599,1
949,35839,1
949,47,1
949,21677,1
949,2761,1
949,2724,1
949,35849,1
949,1288,1
949,32681,1
949,2310,1
949,18679,1
949,85,1
949,820,1
949,182,1
949,9041,1
949,1090,1
949,498,1
949,1694,1
949,1602,1
949,2002,1
949,12029,1
949,113,1
949,2332,1
949,159,1
949,16524,1
949,218,1
949,3287,1
949,1954,1
949,1095,1
949,11021,1
949,1025,1
949,11227,1
949,2516,1
949,6288,1
949,2978,1
949,650,1
499,1107,5
499,16512,2
499,300,2
499,619,2
499,1148,1
499,356,1
499,2099,1
499,1484,1
499,1766,1
499,1225,1
499,1384,1
499,155,1
499,1595,1
499,1245,1
1153,2346,1
1153,4039,1
1153,282,1
1153,4439,1
1153,3064,1
1153,1761,1
1342,2775,2
1342,1340,1
1342,2981,1
1342,1357,1
1342,33,1
1342,2356,1
1342,2341,1
2048,27829,1
2048,4039,1
2454,570,1
2454,1453,1
5462,6130,1
2406,951,1
2406,6149,1
2406,6625,1
1832,39417,1
1832,498,1
1832,8934,1
1832,30,1
1832,165,1
1832,47,1
2516,949,1
2516,2582,1
2516,266,1
2516,58,1
1328,287,1
1328,263,1
1328,2052,1
1093,28171,2
1093,30088,1
1093,39194,1
1093,8123,1
1093,6384,1
1093,3437,1
1960,5201,1
1960,2287,1
1960,9768,1
4533,8115,1
4533,9324,1
2070,3308,1
2070,2354,1
2070,2341,1
4318,5293,1
4318,4923,1
7818,2153,1
7818,3914,1
5534,4782,1
82,578,5
82,37521,2
82,3786,1
82,160,1
82,81,1
82,949,1
82,5469,1
82,2585,1
82,34599,1
82,30,1
917,1760,2
917,31790,1
917,1415,1
917,9837,1
917,2722,1
